category,name,addr,website,website_domain,maps,phone,brand,lat,lon,osm_type,osm_id
shop=clothes,Hugo Boss,,,,"https://www.google.com/maps/search/?api=1&query=53.286737,-6.2418909",,Hugo Boss,53.286737,-6.2418909,node,11940354093
shop=clothes,Human Collective Clothing,Dublin,https://wearehumancollective.com/,wearehumancollective.com,"https://www.google.com/maps/search/?api=1&query=53.3401242,-6.2617849",,,53.3401242,-6.2617849,node,11634194876
shop=clothes,Inco Boutique,Old Dublin Road,https://inco-boutique.com/,inco-boutique.com,"https://www.google.com/maps/search/?api=1&query=53.28982,-6.200016",+353-1-558-7120,,53.28982,-6.200016,node,9893524174
shop=clothes,Indigo & Cloth Menswear,Essex Street East Dublin,https://indigoandcloth.com/,indigoandcloth.com,"https://www.google.com/maps/search/?api=1&query=53.3451653,-6.2664225",,,53.3451653,-6.2664225,node,4494346690
shop=clothes,Jacadi,32 King Street South Dublin,https://www.jacadiireland.ie/,jacadiireland.ie,"https://www.google.com/maps/search/?api=1&query=53.3406078,-6.2630173",,Jacadi,53.3406078,-6.2630173,way,230357690
shop=clothes,Jack & Jones,,,,"https://www.google.com/maps/search/?api=1&query=53.3533265,-6.3900359",,Jack & Jones,53.3533265,-6.3900359,node,5556517421
shop=clothes,Jack & Jones,,,,"https://www.google.com/maps/search/?api=1&query=53.2863372,-6.3710964",,Jack & Jones,53.2863372,-6.3710964,node,9205674944
shop=clothes,Jack & Jones,A96 R268,https://www.jackjones.com/,jackjones.com,"https://www.google.com/maps/search/?api=1&query=53.2929807,-6.1392785",+353-1-230-0907,Jack & Jones,53.2929807,-6.1392785,node,9407869225
shop=clothes,Jack Jones,,,,"https://www.google.com/maps/search/?api=1&query=53.3922215,-6.2476768",,,53.3922215,-6.2476768,node,10591680064
shop=clothes,Jack Wills,Dublin,https://www.jackwills.com/dublinjw-store-2264,jackwills.com,"https://www.google.com/maps/search/?api=1&query=53.3412401,-6.261265",,Jack Wills,53.3412401,-6.261265,node,366363183
shop=clothes,James Herren,44 Dawson Street Dublin,https://www.jamesherren.com/,jamesherren.com,"https://www.google.com/maps/search/?api=1&query=53.3409326,-6.2585904",,,53.3409326,-6.2585904,way,268836000
shop=clothes,Jay Jay,13 Main Street,,,"https://www.google.com/maps/search/?api=1&query=53.3584733,-6.4489923",,,53.3584733,-6.4489923,node,13059351422
shop=clothes,Jigsaw,,,,"https://www.google.com/maps/search/?api=1&query=53.3411101,-6.2602853",,,53.3411101,-6.2602853,node,11634194877
shop=clothes,Jim Markey's Mans Shop,144 Drumcondra Road Lower Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3673708,-6.2559701",+353 1 837 1168,,53.3673708,-6.2559701,way,681196390
shop=clothes,JoJo Maman Bébé,14 Wicklow Street Dublin D02 WV97,https://www.jojomamanbebe.co.uk/storelocator/dublin-jojomamanbebe/0944,jojomamanbebe.co.uk,"https://www.google.com/maps/search/?api=1&query=53.3430312,-6.2609281",,,53.3430312,-6.2609281,node,12093934865
shop=clothes,John Lawrence,,,,"https://www.google.com/maps/search/?api=1&query=53.3426922,-6.2783236",,,53.3426922,-6.2783236,node,1473487757
shop=clothes,Just Kidz,Meath Street,,,"https://www.google.com/maps/search/?api=1&query=53.3411332,-6.2786344",,,53.3411332,-6.2786344,node,9217363930
shop=clothes,Kate's Atelier,,,,"https://www.google.com/maps/search/?api=1&query=53.3626924,-6.2731375",,,53.3626924,-6.2731375,node,10692974811
shop=clothes,Khan,,https://khan.ie/,khan.ie,"https://www.google.com/maps/search/?api=1&query=53.302215,-6.1786762",+353-1-278-1646,,53.302215,-6.1786762,node,996066798
shop=clothes,L.K. Bennett,,,,"https://www.google.com/maps/search/?api=1&query=53.2877989,-6.2432325",,,53.2877989,-6.2432325,node,11940271273
shop=clothes,Lady Jeans,Fassaugh Road Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3648324,-6.2867293",,,53.3648324,-6.2867293,way,966043232
shop=clothes,Last One,,,,"https://www.google.com/maps/search/?api=1&query=53.2870799,-6.1234515",,,53.2870799,-6.1234515,node,11522535777
shop=clothes,Leia Clothing,Ballyfermot Road Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3424298,-6.3511221",,,53.3424298,-6.3511221,node,5862047878
shop=clothes,Leia Clothing,,,,"https://www.google.com/maps/search/?api=1&query=53.3418319,-6.2786795",,,53.3418319,-6.2786795,node,12176926488
shop=clothes,Levi's,Henry Street Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.34963,-6.262235",,Levi's,53.34963,-6.262235,node,10079508011
shop=clothes,Levi's,,,,"https://www.google.com/maps/search/?api=1&query=53.3534098,-6.3898776",,Levi's,53.3534098,-6.3898776,node,11030249308
shop=clothes,Levi's,38 Grafton Street Dublin,https://www.levi.com/,levi.com,"https://www.google.com/maps/search/?api=1&query=53.3408686,-6.2603647",,Levi's,53.3408686,-6.2603647,way,249212461
shop=clothes,Libaas,Clanbrassil Street Upper Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3307552,-6.2750464",+353 1 4736750,,53.3307552,-6.2750464,node,3008616869
shop=clothes,Lipstick,Stillorgan Village Shopping Centre,http://www.choiceboutique.ie/,choiceboutique.ie,"https://www.google.com/maps/search/?api=1&query=53.289396,-6.2008892",+353-1-288-8367,,53.289396,-6.2008892,node,4080234181
shop=clothes,Lipstick,,,,"https://www.google.com/maps/search/?api=1&query=53.315917,-6.3177661",,,53.315917,-6.3177661,node,11724881362
shop=clothes,Lisa Perkins,,,,"https://www.google.com/maps/search/?api=1&query=53.3018013,-6.1801315",,,53.3018013,-6.1801315,node,4860415169
shop=clothes,Louis Copeland,,,,"https://www.google.com/maps/search/?api=1&query=53.28762,-6.2424188",,,53.28762,-6.2424188,node,11940298905
shop=clothes,Louis Copeland and Sons,Capel Street Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3482587,-6.2685679",,Louis Copeland and Sons,53.3482587,-6.2685679,node,2424297241
shop=clothes,Louis Vuitton,Dublin,https://eu.louisvuitton.com/eng-e1/point-of-sale/ireland/louis-vuitton-dublin-brown-thomas,eu.louisvuitton.com,"https://www.google.com/maps/search/?api=1&query=53.3427436,-6.2606176",,Louis Vuitton,53.3427436,-6.2606176,node,12655529054
shop=clothes,Love Lucy,,,,"https://www.google.com/maps/search/?api=1&query=53.3919423,-6.2482586",,,53.3919423,-6.2482586,node,10591629993
shop=clothes,Love Suits,Old Bawn Shopping Centre,https://www.lovesuits.ie/,lovesuits.ie,"https://www.google.com/maps/search/?api=1&query=53.2755301,-6.3529065",,,53.2755301,-6.3529065,node,6052005938
shop=clothes,Lucy's Lounge,Fownes Street Upper Dublin,https://www.etsy.com/uk/shop/LucysLoungeShop,etsy.com,"https://www.google.com/maps/search/?api=1&query=53.3451866,-6.2632796",,,53.3451866,-6.2632796,node,6112928289
shop=clothes,Lumi by Paris,Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3401684,-6.2620282",,,53.3401684,-6.2620282,node,12650724207
shop=clothes,Lynch's,130 Philipsburgh Avenue Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3682996,-6.239225",,,53.3682996,-6.239225,way,359845088
shop=clothes,Ma Vie,Talbot Street Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3501283,-6.2578843",,,53.3501283,-6.2578843,node,12947376748
shop=clothes,Madigan,Westbury Mall Dublin,https://madigancashmere.com/,madigancashmere.com,"https://www.google.com/maps/search/?api=1&query=53.3415441,-6.2612375",,,53.3415441,-6.2612375,node,10199983670
shop=clothes,Madison & Co.,,,,"https://www.google.com/maps/search/?api=1&query=53.2872084,-6.1229632",,,53.2872084,-6.1229632,way,420530490
shop=clothes,Maggie & Me,13 Main Street,,,"https://www.google.com/maps/search/?api=1&query=53.3851329,-6.0651826",+353-1-8394305,,53.3851329,-6.0651826,node,6657477719
shop=clothes,Maguire's Outlet,Ballymun Road,https://maguiresoutlet.com/,maguiresoutlet.com,"https://www.google.com/maps/search/?api=1&query=53.4004015,-6.2644045",,,53.4004015,-6.2644045,node,6253063823
shop=clothes,Malahide Castle Visitor Centre,,,,"https://www.google.com/maps/search/?api=1&query=53.4448811,-6.1630088",,,53.4448811,-6.1630088,way,1337325526
shop=clothes,Mango,Henry Street Dublin,https://shop.mango.com/,shop.mango.com,"https://www.google.com/maps/search/?api=1&query=53.3495563,-6.2626306",,Mango,53.3495563,-6.2626306,node,10079508015
shop=clothes,Marian Gale,12 Main Street Dublin,https://www.mariangale.ie/,mariangale.ie,"https://www.google.com/maps/search/?api=1&query=53.3222269,-6.2376037",,,53.3222269,-6.2376037,node,5167945449
shop=clothes,Massimo,45 Dawson Street Dublin,https://www.massimodutti.com/ie/,massimodutti.com,"https://www.google.com/maps/search/?api=1&query=53.341068,-6.2585325",,,53.341068,-6.2585325,node,3133935920
shop=clothes,Massimo Dutti,65 Grafton Street Dublin,https://www.massimodutti.com/ie/,massimodutti.com,"https://www.google.com/maps/search/?api=1&query=53.340922,-6.2608001",,Massimo Dutti,53.340922,-6.2608001,node,6187145167
shop=clothes,Massimo Dutti,,https://massimodutti.com,massimodutti.com,"https://www.google.com/maps/search/?api=1&query=53.2870249,-6.241774",,Massimo Dutti,53.2870249,-6.241774,node,11940354089
shop=clothes,Mezina,Drumcondra Road Lower,,,"https://www.google.com/maps/search/?api=1&query=53.3679461,-6.2551276",,,53.3679461,-6.2551276,node,1350207395
shop=clothes,Middle Drawer,Talbot Street Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3503128,-6.2564951",,,53.3503128,-6.2564951,node,12950339066
shop=clothes,Mint Velvet,,,,"https://www.google.com/maps/search/?api=1&query=53.2876822,-6.2424769",,,53.2876822,-6.2424769,node,11940298904
shop=clothes,Miss E,,,,"https://www.google.com/maps/search/?api=1&query=53.2870785,-6.122509",,,53.2870785,-6.122509,node,4234213478
shop=clothes,Monaghans Cashmere,Royal Hibernian Way Dublin,https://monaghanscashmere.ie/,monaghanscashmere.ie,"https://www.google.com/maps/search/?api=1&query=53.3415214,-6.2588202",+353-1-6794451,,53.3415214,-6.2588202,node,5113669732
shop=clothes,Monica Peters,10 Rock Hill Blackrock A94 VP03,https://www.monicapeters.ie/,monicapeters.ie,"https://www.google.com/maps/search/?api=1&query=53.3019691,-6.1786733",+353-1-288-8902,,53.3019691,-6.1786733,node,3986683802
shop=clothes,NAME IT,,,,"https://www.google.com/maps/search/?api=1&query=53.2868859,-6.3711778",,NAME IT,53.2868859,-6.3711778,node,9281625776
shop=clothes,NAME IT,A96 YY29,https://www.nameit.com/ie/en/home,nameit.com,"https://www.google.com/maps/search/?api=1&query=53.2929122,-6.1391145",+353-1-663-8687,NAME IT,53.2929122,-6.1391145,node,9407869224
shop=clothes,NCBI Charity Shop,,,,"https://www.google.com/maps/search/?api=1&query=53.3420706,-6.3566936",,,53.3420706,-6.3566936,node,8521097192
shop=clothes,New Look,Jervis Street Dublin,https://www.newlook.com/row/store/Dublin-Jervis-Dublin-IE-2061,newlook.com,"https://www.google.com/maps/search/?api=1&query=53.3485896,-6.2656882",,New Look,53.3485896,-6.2656882,node,4711653158
shop=clothes,New Look,,,,"https://www.google.com/maps/search/?api=1&query=53.2859301,-6.3716188",,New Look,53.2859301,-6.3716188,node,9359103754
shop=clothes,New Look,,,,"https://www.google.com/maps/search/?api=1&query=53.3920571,-6.2466587",,New Look,53.3920571,-6.2466587,node,10591646601
shop=clothes,New Look,,,,"https://www.google.com/maps/search/?api=1&query=53.3904263,-6.3860892",,New Look,53.3904263,-6.3860892,way,689670812
shop=clothes,Next,Jervis Street Dublin,https://www.next.ie/,next.ie,"https://www.google.com/maps/search/?api=1&query=53.3479219,-6.2655514",,Next,53.3479219,-6.2655514,node,4711653163
shop=clothes,Next,,https://www.next.ie/,next.ie,"https://www.google.com/maps/search/?api=1&query=53.3018009,-6.1802749",+353-1-288-4203,Next,53.3018009,-6.1802749,node,4937329773
shop=clothes,Next,,,,"https://www.google.com/maps/search/?api=1&query=53.28707,-6.2426258",,Next,53.28707,-6.2426258,node,11940310621
shop=clothes,Next,,https://www.nextdirect.com/ie,nextdirect.com,"https://www.google.com/maps/search/?api=1&query=53.3896153,-6.3880185",,Next,53.3896153,-6.3880185,way,120720458
shop=clothes,Nike,,,,"https://www.google.com/maps/search/?api=1&query=53.2868647,-6.2419997",,Nike,53.2868647,-6.2419997,node,11940354091
shop=clothes,Nine Crows,Cecilia Street Dublin,https://www.shopninecrows.com/pages/our-temple-bar-shop,shopninecrows.com,"https://www.google.com/maps/search/?api=1&query=53.3449425,-6.2639096",,,53.3449425,-6.2639096,node,6112928290
shop=clothes,No. 38,38 Dunville Avenue Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3211684,-6.2568592",,,53.3211684,-6.2568592,node,4368872131
shop=clothes,Noel Reid,Dundrum,https://www.noelreid.ie/,noelreid.ie,"https://www.google.com/maps/search/?api=1&query=53.290743,-6.2459605",+353 1 298 3377,,53.290743,-6.2459605,node,5531473214
shop=clothes,OND O'Neil of Dublin,"Music Hall, Copper Alley, Temple Bar Dublin D08 PFK4",https://oneilofdublin.com,oneilofdublin.com,"https://www.google.com/maps/search/?api=1&query=53.3442462,-6.2689809",+353 1 671 4598,,53.3442462,-6.2689809,node,9516242576
shop=clothes,Oliver Bonas,,,,"https://www.google.com/maps/search/?api=1&query=53.3429516,-6.2627971",,,53.3429516,-6.2627971,node,13243783758
shop=clothes,Om Diva,27 George's Street Arcade Dublin,https://www.omdivaboutique.com/,omdivaboutique.com,"https://www.google.com/maps/search/?api=1&query=53.342385,-6.2634351",,,53.342385,-6.2634351,node,12087084516
shop=clothes,OneOhNine,109 Main Street Bray,,,"https://www.google.com/maps/search/?api=1&query=53.204269,-6.1095941",,,53.204269,-6.1095941,way,1008765549
shop=clothes,Outlet Store by Frewen,50 George's Street Lower Dún Laoghaire,,,"https://www.google.com/maps/search/?api=1&query=53.2930753,-6.1381067",+353-1-912-0090,,53.2930753,-6.1381067,node,10080798164
shop=clothes,Paco,,,,"https://www.google.com/maps/search/?api=1&query=53.3921467,-6.2483881",,,53.3921467,-6.2483881,node,10591640756
shop=clothes,Parkwest Workwear Centre HCHS Ltd.,"Unit 8 Canal Walk, Park West Business Park Dublin D12 N5K3",https://hchs.ie/,hchs.ie,"https://www.google.com/maps/search/?api=1&query=53.3314022,-6.3613283",+353 1 612 0650,,53.3314022,-6.3613283,node,10063099697
shop=clothes,Pat O'Farrell Schoolwear,Swords Road,,,"https://www.google.com/maps/search/?api=1&query=53.4423972,-6.2271544",+353 1 846 3512,,53.4423972,-6.2271544,node,929250557
shop=clothes,Patagonia,24-26 Exchequer Street Dublin,https://eu.patagonia.com/ie/en/stores/ie/dublin/24-26-exchequer-street/store_dublin.html,eu.patagonia.com,"https://www.google.com/maps/search/?api=1&query=53.3429673,-6.2626881",+353-1-670-5748,Patagonia,53.3429673,-6.2626881,node,3588227041
shop=clothes,Patrick Sheary,33 Clarendon Street Dublin,https://patricksheary.ie/,patricksheary.ie,"https://www.google.com/maps/search/?api=1&query=53.341117,-6.2623301",,,53.341117,-6.2623301,node,12093934888
shop=clothes,Peaches & Cream,30A-32A King Street South Dublin,https://www.peachesandcream.ie/,peachesandcream.ie,"https://www.google.com/maps/search/?api=1&query=53.3406461,-6.2631996",,,53.3406461,-6.2631996,node,11634110544
shop=clothes,Peacocks,,,,"https://www.google.com/maps/search/?api=1&query=53.3923816,-6.2502032",,Peacocks,53.3923816,-6.2502032,node,5268058811
shop=clothes,Penneys,,,,"https://www.google.com/maps/search/?api=1&query=53.3918395,-6.3903289",,Primark,53.3918395,-6.3903289,node,956221515
shop=clothes,Penneys,,,,"https://www.google.com/maps/search/?api=1&query=53.3917575,-6.247952",,Primark,53.3917575,-6.247952,node,4105794007
shop=clothes,Penneys,Kilmore Road Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3831098,-6.2149594",,Primark,53.3831098,-6.2149594,node,4686795179
shop=clothes,Penneys,,,,"https://www.google.com/maps/search/?api=1&query=53.3523724,-6.3931451",,Primark,53.3523724,-6.3931451,node,5556255324
shop=clothes,Penneys,Nutgrove Way,,,"https://www.google.com/maps/search/?api=1&query=53.289883,-6.266388",,Primark,53.289883,-6.266388,node,9887193828
shop=clothes,Penneys,The Square Tallaght,,,"https://www.google.com/maps/search/?api=1&query=53.287006,-6.3713579",,Primark,53.287006,-6.3713579,node,10278970742
shop=clothes,Penneys,Town Square,https://www.primark.com/en-ie/stores/dublin/unit-21-penneys-level-2-dundrum-town-centre,primark.com,"https://www.google.com/maps/search/?api=1&query=53.2877831,-6.2427806",+353 1 2415 040,Primark,53.2877831,-6.2427806,node,11940097023
shop=clothes,Penneys,82-85 George's Street Lower Dún Laoghaire A96 XN81,https://stores.primark.com/en_ie/ireland/dun-laoghaire/84-85-lower-george-street,stores.primark.com,"https://www.google.com/maps/search/?api=1&query=53.2928314,-6.1368915",+353-1-2801946,Primark,53.2928314,-6.1368915,way,58692968
shop=clothes,Penneys,Mary Street Dublin,https://www.primark.com/,primark.com,"https://www.google.com/maps/search/?api=1&query=53.34954,-6.2664794",,Primark,53.34954,-6.2664794,way,104378037
shop=clothes,Penneys,39 O'Connell Street Lower Dublin,https://www.primark.com/en-ie/stores/dublin/39-oconnell-street,primark.com,"https://www.google.com/maps/search/?api=1&query=53.3486438,-6.2607008",+353-1-656-6666,Primark,53.3486438,-6.2607008,way,301007195
shop=clothes,Penthouse,,,,"https://www.google.com/maps/search/?api=1&query=53.3524537,-6.392273",,,53.3524537,-6.392273,node,5556461022
shop=clothes,Pep&Co,,,,"https://www.google.com/maps/search/?api=1&query=53.4017663,-6.1782093",,Pep&Co,53.4017663,-6.1782093,node,10726192316
shop=clothes,Petit Summer,234 Merrion Road,https://www.petit.ie/,petit.ie,"https://www.google.com/maps/search/?api=1&query=53.317469,-6.2080683",+353-1-260-6601,,53.317469,-6.2080683,node,4751529380
shop=clothes,Phillip's Workwear,Capel Street Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3474271,-6.2686177",,,53.3474271,-6.2686177,way,229061168
shop=clothes,Platform,55b Rathgar Avenue Dublin,https://thesuite.ie/,thesuite.ie,"https://www.google.com/maps/search/?api=1&query=53.3149129,-6.2759762",+353-1-4067028,,53.3149129,-6.2759762,way,299590442
shop=clothes,Plus and Minors,,,,"https://www.google.com/maps/search/?api=1&query=53.3401055,-6.320443",,,53.3401055,-6.320443,node,13202858201
shop=clothes,Protocol Suit Gallery,42 Dawson Street Dublin D02 NX79,https://protocolmenswear.com/,protocolmenswear.com,"https://www.google.com/maps/search/?api=1&query=53.3408338,-6.2585718",+353-1-6772777,,53.3408338,-6.2585718,node,5110046864
shop=clothes,Pure Boutique,2 Magic Carpet Centre Cornelscourt,,,"https://www.google.com/maps/search/?api=1&query=53.2690741,-6.1670918",,,53.2690741,-6.1670918,way,137929850
shop=clothes,Quiz,,,,"https://www.google.com/maps/search/?api=1&query=53.3532803,-6.3898691",,Quiz,53.3532803,-6.3898691,node,5556517422
shop=clothes,Racy,29 Henry Street Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3495041,-6.2614792",,,53.3495041,-6.2614792,node,10079507999
shop=clothes,Rae Feather,55,,,"https://www.google.com/maps/search/?api=1&query=53.2870343,-6.1222705",,,53.2870343,-6.1222705,node,11522480199
shop=clothes,Reiss,1 St. Stephen's Green Dublin,https://www.reiss.com/ie/en,reiss.com,"https://www.google.com/maps/search/?api=1&query=53.3401035,-6.2604316",,Reiss,53.3401035,-6.2604316,way,230479382
shop=clothes,Remus Uomo,St. Stephen's Green Dublin,https://www.remusuomo.com/,remusuomo.com,"https://www.google.com/maps/search/?api=1&query=53.3396857,-6.2590409",,,53.3396857,-6.2590409,node,11407323006
shop=clothes,Renaissance,,,,"https://www.google.com/maps/search/?api=1&query=53.2940221,-6.1526053",+353-1-853-0409,,53.2940221,-6.1526053,node,4359042263
shop=clothes,Retro,George's Street Arcade Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.342471,-6.2640913",,,53.342471,-6.2640913,node,6113011325
shop=clothes,River Island,Mary Street Dublin,https://www.riverisland.com/how-can-we-help/find-a-store/dublin-ilac,riverisland.com,"https://www.google.com/maps/search/?api=1&query=53.3492074,-6.2646603",,River Island,53.3492074,-6.2646603,node,5377094313
shop=clothes,River Island,,,,"https://www.google.com/maps/search/?api=1&query=53.3534613,-6.3894773",,River Island,53.3534613,-6.3894773,node,5556512023
shop=clothes,River Island,,,,"https://www.google.com/maps/search/?api=1&query=53.28593,-6.3711795",,River Island,53.28593,-6.3711795,node,9205674946
shop=clothes,River Island,,,,"https://www.google.com/maps/search/?api=1&query=53.2869393,-6.2421166",,River Island,53.2869393,-6.2421166,node,11940354090
shop=clothes,River Island,102-103 Grafton Street Dublin,https://www.riverisland.com/how-can-we-help/find-a-store/dublin-grafton-street,riverisland.com,"https://www.google.com/maps/search/?api=1&query=53.3430637,-6.2598081",,River Island,53.3430637,-6.2598081,way,260269662
shop=clothes,RobePlan,Goatstown Road,https://www.robeplan.com/,robeplan.com,"https://www.google.com/maps/search/?api=1&query=53.2929009,-6.229278",+353 1 206 4110,,53.2929009,-6.229278,way,110954544
shop=clothes,Rocco,Clontarf Road,,,"https://www.google.com/maps/search/?api=1&query=53.35926,-6.1959067",,,53.35926,-6.1959067,node,5429898099
shop=clothes,Rococo,,,,"https://www.google.com/maps/search/?api=1&query=53.286973,-6.1229558",,,53.286973,-6.1229558,node,11522540405
shop=clothes,S.K Safety & Hose Ltd,,,,"https://www.google.com/maps/search/?api=1&query=53.3248614,-6.3941116",,,53.3248614,-6.3941116,node,12636407000
shop=clothes,S.l.o.w S.t.r.e.e.t,16 Main Street Blackrock,https://slowstreet.ie/,slowstreet.ie,"https://www.google.com/maps/search/?api=1&query=53.3015268,-6.1774252",,,53.3015268,-6.1774252,node,3733532959
shop=clothes,SELECTED,Sandyford Road,,,"https://www.google.com/maps/search/?api=1&query=53.2865995,-6.2409852",,SELECTED,53.2865995,-6.2409852,node,11940039990
shop=clothes,Salsa Jeans,,,,"https://www.google.com/maps/search/?api=1&query=53.3524492,-6.3920601",,,53.3524492,-6.3920601,node,11030167570
shop=clothes,Samie Ladies,,,,"https://www.google.com/maps/search/?api=1&query=53.3424115,-6.3525802",,,53.3424115,-6.3525802,node,5862048393
shop=clothes,Seagreen,Monkstown Crescent Monkstown,http://seagreen.ie/,seagreen.ie,"https://www.google.com/maps/search/?api=1&query=53.2940253,-6.1529057",+353-1-202-0130,,53.2940253,-6.1529057,node,4359042264
shop=clothes,Seagreen,45 Ranelagh Dublin,http://seagreen.ie/,seagreen.ie,"https://www.google.com/maps/search/?api=1&query=53.324777,-6.2542582",+353 1 497 7937,,53.324777,-6.2542582,way,369361432
shop=clothes,Serendipity Kids,Rathgar Avenue Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3123012,-6.274715",,,53.3123012,-6.274715,way,935134062
shop=clothes,Shaws,80-81 George's Street Lower Dún Laoghaire A96 RR77,https://www.shaws.ie/store/dun-laoghaire/,shaws.ie,"https://www.google.com/maps/search/?api=1&query=53.2926444,-6.1365989",,,53.2926444,-6.1365989,way,58692963
shop=clothes,She Boutique,Terenure Road North Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3107394,-6.2829402",,,53.3107394,-6.2829402,node,3106272133
shop=clothes,Sheila Considine,,,,"https://www.google.com/maps/search/?api=1&query=53.2606951,-6.150352",,,53.2606951,-6.150352,node,4256571890
shop=clothes,Sinead Keary,,,,"https://www.google.com/maps/search/?api=1&query=53.2869053,-6.2416272",,,53.2869053,-6.2416272,node,11940354092
shop=clothes,Siopaella,20 Cecilia Street Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3449397,-6.2641883",,,53.3449397,-6.2641883,node,5878034785
shop=clothes,Snazzy,,,,"https://www.google.com/maps/search/?api=1&query=53.316095,-6.3182787",,,53.316095,-6.3182787,node,11724937596
shop=clothes,Snickers Workwear,,,,"https://www.google.com/maps/search/?api=1&query=53.3122401,-6.3473223",,,53.3122401,-6.3473223,node,4569218889
